PLANE,0,0,550,500
VIEWBOX,100,100,300,300
RENDERBOX,-200,-200,950,900
HERO,200,200,20,20
GRASS,-107,538,50,30
GRASS,600,139,50,30
GRASS,-448,-365,50,30
GRASS,-509,-431,50,30
GRASS,-109,-529,50,30
GRASS,-827,244,50,30
GRASS,5,-853,50,30
GRASS,596,739,50,30
GRASS,-651,384,50,30
GRASS,-895,-466,50,30
GRASS,-853,881,50,30
GRASS,-753,-586,50,30
GRASS,-206,-492,50,30
GRASS,798,481,50,30
GRASS,-390,-649,50,30
GRASS,-786,-927,50,30
GRASS,683,136,50,30
GRASS,-453,-891,50,30
GRASS,-475,-410,50,30
GRASS,779,576,50,30
GRASS,-810,-526,50,30
GRASS,856,-553,50,30
GRASS,-152,398,50,30
GRASS,40,698,50,30
GRASS,-633,-755,50,30
GRASS,-950,177,50,30
GRASS,16,842,50,30
GRASS,-194,-892,50,30
GRASS,-495,819,50,30
GRASS,397,-675,50,30
GRASS,-213,-853,50,30
GRASS,-231,-971,50,30
GRASS,117,-110,50,30
GRASS,663,-949,50,30
GRASS,-313,179,50,30
GRASS,-555,-752,50,30
GRASS,638,-15,50,30
GRASS,105,85,50,30
GRASS,-547,117,50,30
GRASS,-332,-455,50,30
GRASS,-731,-514,50,30
GRASS,-975,156,50,30
GRASS,138,-91,50,30
GRASS,702,-527,50,30
GRASS,-145,-935,50,30
GRASS,-527,-94,50,30
GRASS,721,676,50,30
GRASS,-634,982,50,30
GRASS,-314,-245,50,30
GRASS,-645,-333,50,30
GRASS,-91,-73,50,30
GRASS,-493,-594,50,30
GRASS,-865,-532,50,30
GRASS,-670,-187,50,30
GRASS,759,317,50,30
GRASS,-612,-506,50,30
GRASS,160,-566,50,30
GRASS,-353,162,50,30
GRASS,-66,-728,50,30
GRASS,420,-115,50,30
GRASS,-226,-587,50,30
GRASS,-109,-669,50,30
GRASS,836,-388,50,30
GRASS,-930,284,50,30
GRASS,-688,719,50,30
GRASS,2,-835,50,30
GRASS,804,-648,50,30
GRASS,-633,242,50,30
GRASS,-570,640,50,30
GRASS,124,-372,50,30
GRASS,-314,940,50,30
GRASS,101,-730,50,30
GRASS,-73,422,50,30
GRASS,-308,721,50,30
GRASS,24,423,50,30
GRASS,-852,243,50,30
GRASS,698,-666,50,30
GRASS,-348,905,50,30
GRASS,599,217,50,30
GRASS,277,443,50,30
GRASS,-328,344,50,30
GRASS,142,-828,50,30
GRASS,640,256,50,30
GRASS,-674,-65,50,30
GRASS,122,979,50,30
GRASS,444,-953,50,30
GRASS,-334,22,50,30
GRASS,698,920,50,30
GRASS,-350,-69,50,30
GRASS,-151,-573,50,30
GRASS,558,-688,50,30
GRASS,-774,-807,50,30
GRASS,520,-886,50,30
GRASS,-292,138,50,30
GRASS,-430,-434,50,30
GRASS,-272,-430,50,30
GRASS,417,57,50,30
GRASS,-150,342,50,30
GRASS,-553,-947,50,30
GRASS,502,635,50,30
