PLANE,0,0,550,500
VIEWBOX,100,100,300,300
RENDERBOX,-200,-200,950,900
HERO,200,200,20,20
null,0,0,50,20
GRASS,-725,4,50,30
GRASS,441,744,50,30
GRASS,124,-990,50,30
GRASS,-847,897,50,30
GRASS,-847,63,50,30
GRASS,776,-212,50,30
GRASS,896,902,50,30
GRASS,-192,-5,50,30
GRASS,656,-966,50,30
GRASS,422,-386,50,30
GRASS,482,780,50,30
GRASS,517,-689,50,30
GRASS,280,-291,50,30
GRASS,564,205,50,30
GRASS,221,-33,50,30
GRASS,-105,-33,50,30
GRASS,142,899,50,30
GRASS,542,417,50,30
GRASS,-406,-633,50,30
GRASS,437,165,50,30
GRASS,165,541,50,30
GRASS,160,619,50,30
GRASS,-28,-493,50,30
GRASS,180,156,50,30
GRASS,139,56,50,30
GRASS,-646,403,50,30
GRASS,498,424,50,30
GRASS,-571,178,50,30
GRASS,-210,-931,50,30
GRASS,-71,681,50,30
GRASS,-969,-55,50,30
GRASS,-627,-590,50,30
GRASS,-747,242,50,30
GRASS,259,541,50,30
GRASS,118,357,50,30
GRASS,841,944,50,30
GRASS,-71,240,50,30
GRASS,-511,-189,50,30
GRASS,503,681,50,30
GRASS,-309,-89,50,30
GRASS,-772,-114,50,30
GRASS,-675,836,50,30
GRASS,-851,-434,50,30
GRASS,-453,-846,50,30
GRASS,-633,-691,50,30
GRASS,-372,-591,50,30
GRASS,-907,803,50,30
GRASS,762,960,50,30
GRASS,356,-91,50,30
GRASS,-433,704,50,30
GRASS,681,164,50,30
GRASS,241,279,50,30
GRASS,-625,616,50,30
GRASS,-834,738,50,30
GRASS,240,78,50,30
GRASS,481,-375,50,30
GRASS,201,383,50,30
GRASS,-693,499,50,30
GRASS,-370,-6,50,30
GRASS,-529,-55,50,30
GRASS,-71,-474,50,30
GRASS,-126,-812,50,30
GRASS,762,-148,50,30
GRASS,-987,483,50,30
GRASS,-868,-627,50,30
GRASS,5,-468,50,30
GRASS,-545,-51,50,30
GRASS,-14,-851,50,30
GRASS,64,-731,50,30
GRASS,-931,-931,50,30
GRASS,315,-873,50,30
GRASS,-153,-826,50,30
GRASS,661,644,50,30
GRASS,-968,-632,50,30
GRASS,-994,-449,50,30
GRASS,-168,-212,50,30
GRASS,383,-111,50,30
GRASS,-931,-931,50,30
GRASS,156,564,50,30
GRASS,305,-552,50,30
GRASS,-593,799,50,30
GRASS,-294,-90,50,30
GRASS,-666,61,50,30
GRASS,661,-606,50,30
GRASS,-434,-705,50,30
GRASS,2,820,50,30
GRASS,-752,696,50,30
GRASS,-589,-934,50,30
GRASS,-931,-486,50,30
GRASS,-754,-254,50,30
GRASS,879,865,50,30
GRASS,301,25,50,30
GRASS,-28,444,50,30
GRASS,-546,-411,50,30
GRASS,-26,617,50,30
GRASS,-113,683,50,30
GRASS,-826,217,50,30
GRASS,-528,501,50,30
GRASS,238,585,50,30
GRASS,-994,639,50,30
