PLANE,0,0,550,500
VIEWBOX,100,100,300,300
RENDERBOX,-200,-200,950,900
HERO,200,200,20,20
null,0,0,50,30
GRASS,-13,-186,50,30
GRASS,-70,519,50,30
GRASS,941,381,50,30
GRASS,162,-753,50,30
GRASS,-411,98,50,30
GRASS,-525,698,50,30
GRASS,738,-809,50,30
GRASS,839,-666,50,30
GRASS,-647,421,50,30
GRASS,-90,-812,50,30
GRASS,-232,-854,50,30
GRASS,842,-309,50,30
GRASS,163,-234,50,30
GRASS,862,276,50,30
GRASS,97,696,50,30
GRASS,-874,-667,50,30
GRASS,661,-328,50,30
GRASS,-387,-230,50,30
GRASS,-626,-349,50,30
GRASS,45,-127,50,30
GRASS,859,-232,50,30
GRASS,718,803,50,30
GRASS,463,-111,50,30
GRASS,577,-192,50,30
GRASS,-29,464,50,30
GRASS,-752,-430,50,30
GRASS,324,783,50,30
GRASS,-770,820,50,30
GRASS,-809,-648,50,30
GRASS,856,-909,50,30
GRASS,-333,400,50,30
GRASS,-369,-193,50,30
GRASS,-12,-372,50,30
GRASS,83,-148,50,30
GRASS,-786,-493,50,30
GRASS,763,984,50,30
GRASS,-386,905,50,30
GRASS,-515,-787,50,30
GRASS,476,120,50,30
GRASS,661,-449,50,30
GRASS,-572,176,50,30
GRASS,502,143,50,30
GRASS,-894,182,50,30
GRASS,160,-891,50,30
GRASS,717,618,50,30
GRASS,-852,162,50,30
GRASS,-933,778,50,30
GRASS,-370,339,50,30
GRASS,-467,-773,50,30
GRASS,238,320,50,30
GRASS,922,-587,50,30
GRASS,1,-475,50,30
GRASS,320,777,50,30
GRASS,380,675,50,30
GRASS,-94,-553,50,30
GRASS,-567,158,50,30
GRASS,-547,117,50,30
GRASS,756,497,50,30
GRASS,838,-366,50,30
GRASS,-132,-93,50,30
GRASS,175,-268,50,30
GRASS,916,-173,50,30
GRASS,-331,485,50,30
GRASS,-747,460,50,30
GRASS,-733,-112,50,30
GRASS,643,340,50,30
GRASS,402,721,50,30
GRASS,984,583,50,30
GRASS,743,-247,50,30
GRASS,-531,-408,50,30
GRASS,-708,-633,50,30
GRASS,241,942,50,30
GRASS,-190,-588,50,30
GRASS,-746,957,50,30
GRASS,599,225,50,30
GRASS,722,98,50,30
GRASS,419,859,50,30
GRASS,-5,-651,50,30
GRASS,244,717,50,30
GRASS,243,358,50,30
GRASS,199,-889,50,30
GRASS,-70,-655,50,30
GRASS,877,-386,50,30
GRASS,-288,-225,50,30
GRASS,-933,-808,50,30
GRASS,281,-712,50,30
GRASS,259,723,50,30
GRASS,-972,975,50,30
GRASS,-208,-550,50,30
GRASS,920,-347,50,30
GRASS,-705,-428,50,30
GRASS,-809,900,50,30
GRASS,-193,-271,50,30
GRASS,-432,-872,50,30
GRASS,-271,980,50,30
GRASS,-466,59,50,30
GRASS,580,-573,50,30
GRASS,804,135,50,30
GRASS,-948,795,50,30
GRASS,-893,-591,50,30
