PLANE,0,0,550,500
VIEWBOX,100,100,300,300
RENDERBOX,-200,-200,950,900
HERO,200,200,20,20
null,0,0,50,20
GRASS,-725,680,50,30
GRASS,-989,641,50,30
GRASS,705,-947,50,30
GRASS,843,-313,50,30
GRASS,684,225,50,30
GRASS,-775,-290,50,30
GRASS,-288,-807,50,30
GRASS,859,-632,50,30
GRASS,223,-92,50,30
GRASS,-230,-74,50,30
GRASS,156,-891,50,30
GRASS,-629,-626,50,30
GRASS,-310,96,50,30
GRASS,220,820,50,30
GRASS,821,-586,50,30
GRASS,-929,-673,50,30
GRASS,-735,-125,50,30
GRASS,-811,-913,50,30
GRASS,-447,280,50,30
GRASS,861,-313,50,30
GRASS,517,-34,50,30
GRASS,222,-270,50,30
GRASS,25,-908,50,30
GRASS,0,918,50,30
GRASS,83,-825,50,30
GRASS,718,122,50,30
GRASS,-671,-909,50,30
GRASS,-9,684,50,30
GRASS,-713,-669,50,30
GRASS,-310,-970,50,30
GRASS,-175,755,50,30
GRASS,178,-946,50,30
GRASS,43,563,50,30
GRASS,318,320,50,30
GRASS,204,504,50,30
GRASS,604,56,50,30
GRASS,-633,680,50,30
GRASS,-148,-73,50,30
GRASS,802,21,50,30
GRASS,958,-308,50,30
GRASS,-871,-706,50,30
GRASS,-851,-672,50,30
GRASS,83,818,50,30
GRASS,-45,-646,50,30
GRASS,735,-725,50,30
GRASS,-308,-371,50,30
GRASS,-255,679,50,30
GRASS,-628,156,50,30
GRASS,-187,-434,50,30
GRASS,-108,-246,50,30
GRASS,378,-494,50,30
GRASS,204,556,50,30
GRASS,203,-765,50,30
GRASS,-470,-806,50,30
GRASS,498,975,50,30
GRASS,-707,203,50,30
GRASS,-729,-192,50,30
GRASS,-772,316,50,30
GRASS,-46,200,50,30
GRASS,-330,-331,50,30
GRASS,-67,281,50,30
GRASS,536,199,50,30
GRASS,-654,-128,50,30
GRASS,938,-515,50,30
GRASS,-465,-294,50,30
GRASS,940,-128,50,30
GRASS,779,537,50,30
GRASS,761,-609,50,30
GRASS,937,883,50,30
GRASS,-187,676,50,30
GRASS,778,58,50,30
GRASS,339,-631,50,30
GRASS,-571,176,50,30
GRASS,-327,625,50,30
GRASS,-335,-208,50,30
GRASS,-925,345,50,30
GRASS,-852,822,50,30
GRASS,-349,-312,50,30
GRASS,-373,-634,50,30
GRASS,-792,522,50,30
GRASS,-770,777,50,30
GRASS,635,620,50,30
GRASS,862,961,50,30
GRASS,158,122,50,30
GRASS,-733,-888,50,30
GRASS,100,-471,50,30
GRASS,-146,940,50,30
GRASS,-693,878,50,30
GRASS,540,584,50,30
GRASS,-607,941,50,30
GRASS,-707,-808,50,30
GRASS,803,38,50,30
GRASS,962,-208,50,30
GRASS,-487,361,50,30
GRASS,495,56,50,30
GRASS,-152,-226,50,30
GRASS,-674,-809,50,30
GRASS,-247,15,50,30
GRASS,218,1,50,30
GRASS,-131,-686,50,30
