PLANE,0,0,550,500
VIEWBOX,100,100,300,300
RENDERBOX,-200,-200,950,900
HERO,200,200,20,20
GRASS,-512,-653,50,30
GRASS,962,759,50,30
GRASS,-674,779,50,30
GRASS,-888,664,50,30
GRASS,-765,762,50,30
GRASS,-49,-472,50,30
GRASS,-711,-546,50,30
GRASS,238,422,50,30
GRASS,497,861,50,30
GRASS,-989,-945,50,30
GRASS,957,-569,50,30
GRASS,116,-907,50,30
GRASS,-53,675,50,30
GRASS,-132,204,50,30
GRASS,516,580,50,30
GRASS,823,141,50,30
GRASS,745,20,50,30
GRASS,262,-870,50,30
GRASS,-25,-350,50,30
GRASS,-154,-46,50,30
GRASS,-453,-493,50,30
GRASS,682,-527,50,30
GRASS,435,-909,50,30
GRASS,956,-615,50,30
GRASS,-274,423,50,30
GRASS,-773,843,50,30
GRASS,-131,578,50,30
GRASS,-615,783,50,30
GRASS,623,-495,50,30
GRASS,743,661,50,30
GRASS,419,856,50,30
GRASS,-793,-867,50,30
GRASS,-427,735,50,30
GRASS,-494,562,50,30
GRASS,-654,483,50,30
GRASS,999,-691,50,30
GRASS,-307,-773,50,30
GRASS,856,-648,50,30
GRASS,515,200,50,30
GRASS,-828,761,50,30
GRASS,-891,563,50,30
GRASS,-605,-505,50,30
GRASS,204,36,50,30
GRASS,-951,-88,50,30
GRASS,659,-992,50,30
GRASS,999,-611,50,30
GRASS,-593,-150,50,30
GRASS,179,-547,50,30
GRASS,956,40,50,30
GRASS,777,-666,50,30
GRASS,579,-548,50,30
GRASS,198,865,50,30
GRASS,-70,-427,50,30
GRASS,-829,582,50,30
GRASS,-172,-208,50,30
GRASS,-792,-607,50,30
GRASS,523,-928,50,30
GRASS,999,122,50,30
GRASS,-89,-427,50,30
GRASS,-649,779,50,30
GRASS,-967,761,50,30
GRASS,723,-427,50,30
GRASS,863,-433,50,30
GRASS,-75,-905,50,30
GRASS,-331,-748,50,30
GRASS,460,-925,50,30
GRASS,-748,-569,50,30
GRASS,-189,-695,50,30
GRASS,-110,159,50,30
GRASS,-126,345,50,30
GRASS,-930,-593,50,30
GRASS,460,657,50,30
GRASS,942,421,50,30
GRASS,983,838,50,30
GRASS,823,900,50,30
GRASS,-632,-291,50,30
GRASS,876,-113,50,30
GRASS,-694,-446,50,30
GRASS,459,717,50,30
GRASS,-391,-693,50,30
GRASS,-954,-932,50,30
GRASS,503,-388,50,30
GRASS,-249,563,50,30
GRASS,358,717,50,30
GRASS,-29,-547,50,30
GRASS,737,923,50,30
GRASS,639,539,50,30
GRASS,-226,-33,50,30
GRASS,-947,516,50,30
GRASS,104,764,50,30
GRASS,-408,240,50,30
GRASS,-130,-710,50,30
GRASS,481,703,50,30
GRASS,-470,-292,50,30
GRASS,664,335,50,30
GRASS,585,-175,50,30
GRASS,684,857,50,30
GRASS,102,42,50,30
GRASS,-769,-132,50,30
GRASS,-573,-671,50,30
