PLANE,0,0,550,500
VIEWBOX,100,100,300,300
RENDERBOX,-200,-200,950,900
HERO,200,200,20,20
null,0,0,50,10
GRASS,600,-249,50,30
GRASS,499,382,50,30
GRASS,-687,-146,50,30
GRASS,643,-387,50,30
GRASS,-934,-255,50,30
GRASS,97,-585,50,30
GRASS,381,-190,50,30
GRASS,781,816,50,30
GRASS,-413,642,50,30
GRASS,980,925,50,30
GRASS,-626,481,50,30
GRASS,-594,-447,50,30
GRASS,364,-845,50,30
GRASS,145,678,50,30
GRASS,-950,63,50,30
GRASS,-8,584,50,30
GRASS,-794,841,50,30
GRASS,-648,-965,50,30
GRASS,-326,-675,50,30
GRASS,-186,-574,50,30
GRASS,218,-826,50,30
GRASS,280,-673,50,30
GRASS,455,-554,50,30
GRASS,-132,-633,50,30
GRASS,-590,-492,50,30
GRASS,400,-729,50,30
GRASS,-972,-189,50,30
GRASS,957,-271,50,30
GRASS,-809,899,50,30
GRASS,-713,-531,50,30
GRASS,-674,-608,50,30
GRASS,-173,741,50,30
GRASS,497,160,50,30
GRASS,-9,583,50,30
GRASS,-87,-91,50,30
GRASS,-688,-187,50,30
GRASS,-9,-447,50,30
GRASS,123,642,50,30
GRASS,-965,-407,50,30
GRASS,-370,419,50,30
GRASS,878,-50,50,30
GRASS,-652,-909,50,30
GRASS,556,-933,50,30
GRASS,-350,483,50,30
GRASS,160,-473,50,30
GRASS,180,-94,50,30
GRASS,-694,-292,50,30
GRASS,-432,-470,50,30
GRASS,376,-810,50,30
GRASS,-47,-372,50,30
GRASS,85,340,50,30
GRASS,284,-211,50,30
GRASS,19,-888,50,30
GRASS,925,-569,50,30
GRASS,336,645,50,30
GRASS,276,819,50,30
GRASS,824,-913,50,30
GRASS,-709,84,50,30
GRASS,579,804,50,30
GRASS,-127,218,50,30
GRASS,263,616,50,30
GRASS,521,-395,50,30
GRASS,763,218,50,30
GRASS,756,-115,50,30
GRASS,-967,121,50,30
GRASS,-812,159,50,30
GRASS,-948,-185,50,30
GRASS,-968,-68,50,30
GRASS,41,43,50,30
GRASS,860,236,50,30
GRASS,-191,-429,50,30
GRASS,882,596,50,30
GRASS,-470,535,50,30
GRASS,-168,-170,50,30
GRASS,837,421,50,30
GRASS,-246,483,50,30
GRASS,77,-290,50,30
GRASS,536,-932,50,30
GRASS,320,-113,50,30
GRASS,21,-731,50,30
GRASS,740,721,50,30
GRASS,825,-989,50,30
GRASS,-787,942,50,30
GRASS,-892,804,50,30
GRASS,-826,820,50,30
GRASS,684,976,50,30
GRASS,138,224,50,30
GRASS,-593,-126,50,30
GRASS,42,423,50,30
GRASS,-765,536,50,30
GRASS,-313,-292,50,30
GRASS,-195,-971,50,30
GRASS,177,880,50,30
GRASS,179,141,50,30
GRASS,903,2,50,30
GRASS,-748,204,50,30
GRASS,416,358,50,30
GRASS,-231,-907,50,30
GRASS,419,460,50,30
GRASS,922,523,50,30
